Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5733626,MDG_0000000001,COUNTRY,CHL,YEAR,AMR,Americas,SEX,2012,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,7.2 [7.1-7.4],7.223181128,7.052013912,7.394313174,,2025-04-15T15:49:27.583+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5742941,MDG_0000000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,2010,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.6 [10.8-12.5],11.638312466,10.818380907,12.510763541,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5744678,MDG_0000000001,COUNTRY,BRA,YEAR,AMR,Americas,SEX,2017,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,13.3 [12.7-13.9],13.275926459,12.672131365,13.923066956,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5750703,MDG_0000000001,COUNTRY,KEN,YEAR,AFR,Africa,SEX,2022,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,31.9 [27.1-37.5],31.851932646,27.101911757,37.462281722,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5763216,MDG_0000000001,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,2010,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,80.8 [74.0-88.0],80.820238863,73.986615317,87.980676902,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5764692,MDG_0000000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,2021,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.9 [4.5-5.3],4.867621925,4.469053809,5.317954312,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5773149,MDG_0000000001,COUNTRY,RWA,YEAR,AFR,Africa,SEX,2023,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,27.1 [20.9-35.1],27.125530324,20.901548724,35.091929297,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5777238,MDG_0000000001,COUNTRY,KEN,YEAR,AFR,Africa,SEX,2018,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,41.7 [37.7-46.3],41.710332646,37.745893718,46.283161716,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5782685,MDG_0000000001,COUNTRY,BRA,YEAR,AMR,Americas,SEX,2010,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,16.0 [15.5-16.4],15.955187389,15.519238444,16.397693579,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5797833,MDG_0000000001,COUNTRY,POL,YEAR,EUR,Europe,SEX,2018,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.9 [3.8-4.0],3.893358378,3.815323578,3.97131946,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5798040,MDG_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,2023,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,19.6 [14.9-26.2],19.623407794,14.902189697,26.236243046,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5815711,MDG_0000000001,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,2016,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,8.8 [7.6-9.9],8.83454251,7.613969264,9.919760109,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5821359,MDG_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,2013,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,35.8 [32.9-38.8],35.765252452,32.944660343,38.845451567,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5829937,MDG_0000000001,COUNTRY,NGA,YEAR,AFR,Africa,SEX,2018,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,67.4 [54.6-84.7],67.405244681,54.598918638,84.70765917,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5847970,MDG_0000000001,COUNTRY,TUR,YEAR,EUR,Europe,SEX,2012,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,12.9 [11.9-14.0],12.949964832,11.887567319,14.000299506,,2025-04-15T15:49:27.583+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5851251,MDG_0000000001,COUNTRY,CHL,YEAR,AMR,Americas,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.0 [5.9-6.2],6.032573407,5.883428717,6.187483801,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5862837,MDG_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,2011,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.1 [1.9-2.2],2.052997371,1.904797468,2.213279245,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5862927,MDG_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,2021,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,26.6 [23.8-29.6],26.62663114,23.804544377,29.598419259,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5863201,MDG_0000000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,2018,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,26.3 [25.0-27.5],26.322555363,24.998217592,27.509078222,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5882990,MDG_0000000001,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,16.7 [10.8-26.1],16.661742963,10.762599348,26.125727525,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5883726,MDG_0000000001,COUNTRY,CHL,YEAR,AMR,Americas,SEX,2013,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,7.7 [7.5-7.9],7.65629802,7.453869412,7.857096543,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5898211,MDG_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,2014,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,38.0 [36.0-40.1],37.99624937,36.010421172,40.089087429,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5909088,MDG_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,2023,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,24.7 [19.5-31.1],24.698205883,19.532372098,31.120482352,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5913307,MDG_0000000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,2015,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,8.2 [7.7-8.7],8.197346805,7.727663612,8.695780545,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5914457,MDG_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,2020,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,20.2 [16.5-25.0],20.212678472,16.543154083,24.994473659,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5931579,MDG_0000000001,COUNTRY,RWA,YEAR,AFR,Africa,SEX,2016,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,36.4 [30.3-43.7],36.394174087,30.322148991,43.678738936,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5943519,MDG_0000000001,COUNTRY,RWA,YEAR,AFR,Africa,SEX,2020,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,28.0 [22.9-34.3],28.021780073,22.873762729,34.302658105,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5944794,MDG_0000000001,COUNTRY,BRA,YEAR,AMR,Americas,SEX,2014,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,15.6 [14.8-16.4],15.576118798,14.773047937,16.379160568,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5947598,MDG_0000000001,COUNTRY,TUR,YEAR,EUR,Europe,SEX,2022,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,7.4 [6.5-8.5],7.389588592,6.46360567,8.539319124,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5952802,MDG_0000000001,COUNTRY,TUR,YEAR,EUR,Europe,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,8.4 [7.7-9.2],8.443362281,7.739840639,9.225656472,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5955139,MDG_0000000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,2012,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.1 [2.1-2.2],2.121451591,2.069783683,2.175082935,,2025-04-15T15:49:27.583+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5971613,MDG_0000000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,2015,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,58.0 [53.2-63.3],57.993481517,53.242542577,63.31949773,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5973812,MDG_0000000001,COUNTRY,IDN,YEAR,WPR,Western Pacific,SEX,2023,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.0 [12.5-23.0],16.954329989,12.512173923,22.9829299,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5977372,MDG_0000000001,COUNTRY,BRA,YEAR,AMR,Americas,SEX,2020,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,12.8 [12.0-13.7],12.817967402,11.978913437,13.716363331,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5980007,MDG_0000000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,2018,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,36.4 [28.6-46.5],36.411845937,28.602424535,46.455617067,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5995704,MDG_0000000001,COUNTRY,KEN,YEAR,AFR,Africa,SEX,2013,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,40.9 [37.6-44.6],40.866746291,37.646950633,44.624302289,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6006249,MDG_0000000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,2020,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,12.0 [8.4-17.2],11.990325345,8.375972301,17.177653603,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6015763,MDG_0000000001,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,2018,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,24.1 [22.3-26.0],24.111639494,22.251290269,26.011993897,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6017024,MDG_0000000001,COUNTRY,POL,YEAR,EUR,Europe,SEX,2021,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.8 [3.7-3.8],3.750542856,3.670133804,3.83295503,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6020170,MDG_0000000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.0 [7.9-15.3],10.973850304,7.876776733,15.262620068,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6024379,MDG_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,2015,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,19.7 [17.5-22.2],19.737674032,17.467871133,22.228594795,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6029861,MDG_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,2020,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,28.1 [25.5-30.8],28.07691692,25.477925082,30.755755184,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6042280,MDG_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,2023,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,24.5 [18.6-32.7],24.507892409,18.642601416,32.722985384,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6043088,MDG_0000000001,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.3 [2.3-2.4],2.333373526,2.256109805,2.411296106,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6045309,MDG_0000000001,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,2010,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.5 [3.5-3.6],3.54002909,3.456076535,3.625675126,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6046489,MDG_0000000001,COUNTRY,RWA,YEAR,AFR,Africa,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,35.1 [28.6-42.7],35.087280587,28.630696058,42.720054658,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6049526,MDG_0000000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,2021,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,29.5 [20.6-41.7],29.527675514,20.616835897,41.707696495,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6057606,MDG_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,2017,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,33.1 [31.1-35.3],33.14474226,31.06486428,35.339678047,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6083037,MDG_0000000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,1.9 [1.9-1.9],1.900056899,1.851889996,1.946935599,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6087028,MDG_0000000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,2011,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,10.7 [9.9-11.5],10.698939787,9.92701268,11.503315072,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6095066,MDG_0000000001,COUNTRY,MEX,YEAR,AMR,Americas,SEX,2020,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.8 [10.5-13.3],11.839087132,10.459129373,13.308663724,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6127667,MDG_0000000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,2018,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,52.9 [47.1-59.6],52.907347653,47.102626821,59.554416319,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6137444,MDG_0000000001,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,2013,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,12.1 [10.3-13.4],12.123672699,10.257005838,13.429945586,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6147206,MDG_0000000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,2022,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,12.5 [8.1-19.0],12.455846794,8.126999997,19.012413186,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6159328,MDG_0000000001,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,2010,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,76.9 [70.8-83.5],76.912594345,70.754121583,83.451765478,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6160151,MDG_0000000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,2023,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,30.5 [19.8-46.1],30.496342057,19.788779079,46.141906954,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6175631,MDG_0000000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.8 [4.4-5.2],4.779938528,4.407076586,5.199991966,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6186007,MDG_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,2021,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,22.7 [18.3-28.6],22.656321929,18.269139876,28.600789199,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6199830,MDG_0000000001,COUNTRY,POL,YEAR,EUR,Europe,SEX,2013,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.1 [4.0-4.2],4.079475581,3.976957997,4.191104408,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6201163,MDG_0000000001,COUNTRY,CHL,YEAR,AMR,Americas,SEX,2014,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,7.5 [7.3-7.7],7.50968535,7.300554994,7.721305146,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6202113,MDG_0000000001,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,2012,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,75.1 [68.1-82.5],75.089978748,68.076857424,82.454950717,,2025-04-15T15:49:27.583+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6226037,MDG_0000000001,COUNTRY,IDN,YEAR,WPR,Western Pacific,SEX,2017,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,20.7 [18.1-23.8],20.661938171,18.063344815,23.798350879,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6230828,MDG_0000000001,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,2020,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,16.5 [11.3-24.4],16.547055958,11.342499367,24.353415366,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6238088,MDG_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,22.4 [17.6-29.1],22.444996939,17.625766549,29.11475288,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6238980,MDG_0000000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,25.4 [24.1-26.6],25.448207997,24.122377981,26.581152252,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6239222,MDG_0000000001,COUNTRY,CHL,YEAR,AMR,Americas,SEX,2017,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.0 [5.8-6.2],5.991536525,5.815110083,6.173124426,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6247324,MDG_0000000001,COUNTRY,MEX,YEAR,AMR,Americas,SEX,2013,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,14.8 [14.1-15.7],14.777672051,14.086987953,15.659956012,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6251394,MDG_0000000001,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,2015,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.6 [2.5-2.7],2.609497495,2.537130117,2.683949537,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6265032,MDG_0000000001,COUNTRY,NGA,YEAR,AFR,Africa,SEX,2011,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,66.6 [60.4-73.6],66.639669888,60.41589032,73.559742715,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6266879,MDG_0000000001,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,2018,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,9.4 [8.3-10.6],9.355719332,8.29997296,10.558146321,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6274831,MDG_0000000001,COUNTRY,MEX,YEAR,AMR,Americas,SEX,2016,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,12.1 [11.3-12.8],12.058387567,11.348611216,12.814993024,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6280657,MDG_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,2014,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.2 [2.1-2.4],2.211529473,2.066072663,2.363957383,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6286252,MDG_0000000001,COUNTRY,IDN,YEAR,WPR,Western Pacific,SEX,2023,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,15.1 [11.1-20.5],15.112246863,11.085517252,20.546279115,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6289033,MDG_0000000001,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,2017,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,18.4 [13.8-24.6],18.39656256,13.849831143,24.59770296,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6300456,MDG_0000000001,COUNTRY,KEN,YEAR,AFR,Africa,SEX,2010,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,41.4 [38.2-45.0],41.444437623,38.235490657,44.984904946,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6304369,MDG_0000000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,2014,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,33.5 [32.0-35.1],33.484640149,32.022429036,35.07244673,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6304809,MDG_0000000001,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,2014,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,22.0 [18.1-26.8],21.954125044,18.102878506,26.766079933,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6306538,MDG_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,2011,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,22.8 [20.8-24.9],22.82203779,20.820266798,24.904923797,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6313359,MDG_0000000001,COUNTRY,RWA,YEAR,AFR,Africa,SEX,2021,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,27.7 [22.6-33.8],27.72568612,22.604933808,33.810066228,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
