Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5188337,WHS4_100,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2012,,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5198899,WHS4_100,COUNTRY,COL,AMR,YEAR,Americas,,2022,,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5221410,WHS4_100,COUNTRY,PHL,WPR,YEAR,Western Pacific,,2011,,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5251627,WHS4_100,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,2011,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5252381,WHS4_100,COUNTRY,MEX,AMR,YEAR,Americas,,2019,,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5427299,WHS4_100,COUNTRY,THA,SEAR,YEAR,South-East Asia,,2012,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5473243,WHS4_100,COUNTRY,THA,SEAR,YEAR,South-East Asia,,2011,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5535210,WHS4_100,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,2021,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5535257,WHS4_100,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,2020,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5566640,WHS4_100,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2022,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5572929,WHS4_100,COUNTRY,MDG,AFR,YEAR,Africa,,2011,,,,,,,,73,73.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5681898,WHS4_100,COUNTRY,MEX,AMR,YEAR,Americas,,2013,,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5695082,WHS4_100,COUNTRY,TUR,EUR,YEAR,Europe,,2022,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5695943,WHS4_100,COUNTRY,IDN,WPR,YEAR,Western Pacific,,2024,,,,,,,,78,78.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5720219,WHS4_100,COUNTRY,IDN,WPR,YEAR,Western Pacific,,2018,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5731396,WHS4_100,COUNTRY,MDG,AFR,YEAR,Africa,,2013,,,,,,,,70,70.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5778551,WHS4_100,COUNTRY,COL,AMR,YEAR,Americas,,2023,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5877626,WHS4_100,COUNTRY,NGA,AFR,YEAR,Africa,,2020,,,,,,,,62,62.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5878692,WHS4_100,COUNTRY,POL,EUR,YEAR,Europe,,2017,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6030201,WHS4_100,COUNTRY,THA,SEAR,YEAR,South-East Asia,,2013,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6095463,WHS4_100,COUNTRY,UGA,AFR,YEAR,Africa,,2021,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6100712,WHS4_100,COUNTRY,KOR,WPR,YEAR,Western Pacific,,2020,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6102731,WHS4_100,COUNTRY,KOR,WPR,YEAR,Western Pacific,,2016,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6221449,WHS4_100,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2023,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6233705,WHS4_100,COUNTRY,SGP,WPR,YEAR,Western Pacific,,2013,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6246466,WHS4_100,COUNTRY,KOR,WPR,YEAR,Western Pacific,,2018,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6259897,WHS4_100,COUNTRY,RWA,AFR,YEAR,Africa,,2013,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6312015,WHS4_100,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2015,,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6329408,WHS4_100,COUNTRY,KEN,AFR,YEAR,Africa,,2013,,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6343514,WHS4_100,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2013,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6380412,WHS4_100,COUNTRY,GHA,AFR,YEAR,Africa,,2021,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6457446,WHS4_100,COUNTRY,IDN,WPR,YEAR,Western Pacific,,2019,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6469875,WHS4_100,COUNTRY,ZAF,AFR,YEAR,Africa,,2024,,,,,,,,74,74.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
6506803,WHS4_100,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2018,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6590193,WHS4_100,COUNTRY,MEX,AMR,YEAR,Americas,,2022,,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6629459,WHS4_100,COUNTRY,GHA,AFR,YEAR,Africa,,2020,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6670581,WHS4_100,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2017,,,,,,,,64,64.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6697302,WHS4_100,COUNTRY,POL,EUR,YEAR,Europe,,2011,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6741993,WHS4_100,COUNTRY,PHL,WPR,YEAR,Western Pacific,,2012,,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6780348,WHS4_100,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2014,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6807691,WHS4_100,COUNTRY,JPN,WPR,YEAR,Western Pacific,,2017,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6857072,WHS4_100,COUNTRY,IDN,WPR,YEAR,Western Pacific,,2011,,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6868588,WHS4_100,COUNTRY,TUR,EUR,YEAR,Europe,,2011,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6887973,WHS4_100,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,2019,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6959278,WHS4_100,COUNTRY,KOR,WPR,YEAR,Western Pacific,,2021,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6962749,WHS4_100,COUNTRY,KOR,WPR,YEAR,Western Pacific,,2014,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7127604,WHS4_100,COUNTRY,PHL,WPR,YEAR,Western Pacific,,2020,,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7149315,WHS4_100,COUNTRY,KEN,AFR,YEAR,Africa,,2021,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7186390,WHS4_100,COUNTRY,THA,SEAR,YEAR,South-East Asia,,2018,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7187869,WHS4_100,COUNTRY,BRA,AMR,YEAR,Americas,,2013,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7235310,WHS4_100,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2019,,,,,,,,65,65.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7251643,WHS4_100,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,2012,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7343848,WHS4_100,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,2014,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7351330,WHS4_100,COUNTRY,JPN,WPR,YEAR,Western Pacific,,2015,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7472989,WHS4_100,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,2011,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7508121,WHS4_100,COUNTRY,POL,EUR,YEAR,Europe,,2018,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7522966,WHS4_100,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,2018,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7619969,WHS4_100,COUNTRY,COL,AMR,YEAR,Americas,,2011,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7657376,WHS4_100,COUNTRY,COL,AMR,YEAR,Americas,,2019,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7657901,WHS4_100,COUNTRY,IDN,WPR,YEAR,Western Pacific,,2016,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7663765,WHS4_100,COUNTRY,TUR,EUR,YEAR,Europe,,2015,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7675608,WHS4_100,COUNTRY,KOR,WPR,YEAR,Western Pacific,,2022,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
8847210,WHS4_100,COUNTRY,PHL,WPR,YEAR,Western Pacific,,2015,,,,,,,,76,76.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8854741,WHS4_100,COUNTRY,JPN,WPR,YEAR,Western Pacific,,2022,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
8873201,WHS4_100,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2022,,,,,,,,58,58.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
8942849,WHS4_100,COUNTRY,PHL,WPR,YEAR,Western Pacific,,2021,,,,,,,,69,69.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9062913,WHS4_100,COUNTRY,CHL,AMR,YEAR,Americas,,2024,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
9521960,WHS4_100,COUNTRY,MEX,AMR,YEAR,Americas,,2024,,,,,,,,78,78.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
9579957,WHS4_100,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2020,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9654291,WHS4_100,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2015,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9655320,WHS4_100,COUNTRY,POL,EUR,YEAR,Europe,,2015,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9836812,WHS4_100,COUNTRY,KOR,WPR,YEAR,Western Pacific,,2023,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
9995765,WHS4_100,COUNTRY,THA,SEAR,YEAR,South-East Asia,,2022,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
10121375,WHS4_100,COUNTRY,MDG,AFR,YEAR,Africa,,2018,,,,,,,,74,74.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
10160103,WHS4_100,COUNTRY,TUR,EUR,YEAR,Europe,,2019,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7738938,WHS4_100,COUNTRY,RWA,AFR,YEAR,Africa,,2023,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7821806,WHS4_100,COUNTRY,UGA,AFR,YEAR,Africa,,2012,,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7847654,WHS4_100,COUNTRY,COL,AMR,YEAR,Americas,,2014,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7929137,WHS4_100,COUNTRY,NGA,AFR,YEAR,Africa,,2015,,,,,,,,42,42.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8275485,WHS4_100,COUNTRY,MEX,AMR,YEAR,Americas,,2011,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8349155,WHS4_100,COUNTRY,RWA,AFR,YEAR,Africa,,2024,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
8355585,WHS4_100,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2010,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8363349,WHS4_100,COUNTRY,SGP,WPR,YEAR,Western Pacific,,2019,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8368128,WHS4_100,COUNTRY,TUR,EUR,YEAR,Europe,,2010,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8463438,WHS4_100,COUNTRY,COL,AMR,YEAR,Americas,,2020,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
8569089,WHS4_100,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2016,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8676563,WHS4_100,COUNTRY,KOR,WPR,YEAR,Western Pacific,,2012,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8689601,WHS4_100,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2012,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8694925,WHS4_100,COUNTRY,CHL,AMR,YEAR,Americas,,2014,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8695932,WHS4_100,COUNTRY,KOR,WPR,YEAR,Western Pacific,,2015,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8702802,WHS4_100,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2012,,,,,,,,67,67.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
146902,WHS4_100,COUNTRY,KOR,WPR,YEAR,Western Pacific,,2011,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
223407,WHS4_100,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2020,,,,,,,,61,61.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
350472,WHS4_100,COUNTRY,SGP,WPR,YEAR,Western Pacific,,2024,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
363090,WHS4_100,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,2010,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
507771,WHS4_100,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,2020,,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
519809,WHS4_100,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2010,,,,,,,,66,66.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
769010,WHS4_100,COUNTRY,KOR,WPR,YEAR,Western Pacific,,2019,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
927165,WHS4_100,COUNTRY,CHL,AMR,YEAR,Americas,,2017,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1016009,WHS4_100,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2017,,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1123271,WHS4_100,COUNTRY,COL,AMR,YEAR,Americas,,2015,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1250494,WHS4_100,COUNTRY,THA,SEAR,YEAR,South-East Asia,,2016,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1372192,WHS4_100,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,2011,,,,,,,,63,63.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1403354,WHS4_100,COUNTRY,IDN,WPR,YEAR,Western Pacific,,2015,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1517666,WHS4_100,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2011,,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1523654,WHS4_100,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,2020,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1656916,WHS4_100,COUNTRY,POL,EUR,YEAR,Europe,,2021,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1657707,WHS4_100,COUNTRY,KEN,AFR,YEAR,Africa,,2017,,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1758405,WHS4_100,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2013,,,,,,,,64,64.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1816216,WHS4_100,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,2010,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1853808,WHS4_100,COUNTRY,TUR,EUR,YEAR,Europe,,2017,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1878298,WHS4_100,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2016,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1917334,WHS4_100,COUNTRY,JPN,WPR,YEAR,Western Pacific,,2012,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1973417,WHS4_100,COUNTRY,UGA,AFR,YEAR,Africa,,2011,,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2335464,WHS4_100,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,2017,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2374042,WHS4_100,COUNTRY,THA,SEAR,YEAR,South-East Asia,,2017,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2405110,WHS4_100,COUNTRY,JPN,WPR,YEAR,Western Pacific,,2021,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2476277,WHS4_100,COUNTRY,CHL,AMR,YEAR,Americas,,2022,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2520895,WHS4_100,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2024,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2634691,WHS4_100,COUNTRY,NGA,AFR,YEAR,Africa,,2013,,,,,,,,39,39.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2641365,WHS4_100,COUNTRY,MEX,AMR,YEAR,Americas,,2018,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2697466,WHS4_100,COUNTRY,SGP,WPR,YEAR,Western Pacific,,2015,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
