Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7722166,WHS4_544,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2016,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7731440,WHS4_544,COUNTRY,MDG,AFR,YEAR,Africa,,,2012,,,,,,,71,71.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7872781,WHS4_544,COUNTRY,POL,EUR,YEAR,Europe,,,2011,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7896092,WHS4_544,COUNTRY,BRA,AMR,YEAR,Americas,,,2012,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7896799,WHS4_544,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2016,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7928565,WHS4_544,COUNTRY,MEX,AMR,YEAR,Americas,,,2021,,,,,,,78,78.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7930759,WHS4_544,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2019,,,,,,,63,63.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7945245,WHS4_544,COUNTRY,NGA,AFR,YEAR,Africa,,,2018,,,,,,,61,61.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7946047,WHS4_544,COUNTRY,MDG,AFR,YEAR,Africa,,,2017,,,,,,,69,69.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7993869,WHS4_544,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2014,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8010909,WHS4_544,COUNTRY,MDG,AFR,YEAR,Africa,,,2014,,,,,,,71,71.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8011310,WHS4_544,COUNTRY,IDN,WPR,YEAR,Western Pacific,,,2021,,,,,,,68,68.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
